Marca,Modelo,Imagen,Consumo_en_modo_encendido_en_el_rango_dinámico_normal_SDR,Clase_de_eficiencia_energetica_en_el_modo_de_alto_rango_dinamico_HDR,Consumo_en_modo_encendido_para_el_alto_rango_dinámico_HDR,Tipo
 GRUNDIG , 49 GDU 7500B SYC000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 64, G, 94, Televisión
 GRUNDIG , 43 GDU 7500W SYF000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 51, G, 82, Televisión
 GRUNDIG , 49 GDU 7502 TFP000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 64, G, 94, Televisión
 GRUNDIG , 49 GDU 7504 TFQ000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 64, G, 94, Televisión
 GRUNDIG , 65 GDU 7502 TFT000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 103, G, 133, Televisión
 GRUNDIG , 40 VLE 5020 TJQ000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 46, -, -, Televisión
 Finlux , 32-FHE-5660 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, -, -, Televisión
 GRUNDIG , 49 GDU 7504B TFQ000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 64, G, 94, Televisión
 GRUNDIG , 43 GDU 7504B TFN000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 51, G, 82, Televisión
 faytech , FT121TMCAPOB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 12, -, -, Monitor
 faytech , FT15TMBCAPOB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 15, -, -, Monitor
 faytech , FT19TMBCAPOB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 19, -, -, Monitor
 GRUNDIG , 32 GDH 5600B TCY000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 33, -, -, Televisión
 JVC , LT-32VF5955W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, -, -, Televisión
 GRUNDIG , 55 GDU 7500W SYH000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 78, G, 108, Televisión
 GRUNDIG , 43 GDU 7504 TFN000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 51, G, 82, Televisión
 Ferguson , F5520RTS4K ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 88, G, 88, Televisión
 faytech , FT215TMBCAPOB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 22, -, -, Monitor
 faytech , FT27TMBCAPOB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 28, -, -, Monitor
 faytech , FT24TMCAPOB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 28, -, -, Monitor
 JVC , LT-55C800 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 82, G, 123, Televisión
 LAVA , LH-433DKL-C ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 54, G, 88, Televisión
 GRUNDIG , 65 OLED GD960B TDJ000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 147, G, 178, Televisión
 Qilive , Q55US202B ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 82, G, 123, Televisión
 GRUNDIG , 55 OLED GD960B TDH000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 110, G, 140, Televisión
 BenQ , PL5502 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 147, -, -, Señalización
 JVC , LT-43C800 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 54, G, 88, Televisión
 AOC , 24P2Q ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png," 17,4", -, -, Monitor
 SKANTIC , B4325FHD ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 42, -, -, Televisión
 AOC , 24P2C ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 18, F, 19, Monitor
 Andersson , LED3245FHDS WHITE ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, -, -, Televisión
 Andersson , LED2445HDS DVD ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 22, -, -, Televisión
 Andersson , LED2445HDS ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 22, -, -, Televisión
 acer , ET221Q ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png," 16,8", -, -, Monitor
 acer , XB273 GP ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 26, G, 49, Monitor
 Andersson , LED3245FHDS ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, -, -, Televisión
 SKANTIC , B3225HD ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, -, -, Televisión
 Andersson , LED3245FHDS DVD ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, -, -, Televisión
 acer , XV270 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 26, G, 49, Monitor
 Andersson , LED6545UHDA ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 109, G, 109, Televisión
 Andersson , LED4345UHDA ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 54, G, 54, Televisión
 Andersson , LED5545UHDA ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 82, G, 82, Televisión
 Andersson , LED5045UHDA ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 71, G, 71, Televisión
 SKANTIC , B5525UHD ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 82, G, 123, Televisión
 SKANTIC , B5025UHD ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 71, G, 98, Televisión
 DELL , P2421 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png," 14,8", -, -, Monitor
 MSI , Optix MAG274R ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 25, G, 38, Monitor
 MEI , CTV 3220 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, -, -, Televisión
 JVC , LT-32VH5000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, G, 45, Televisión
 ok. , ODL50672U-TAB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 75, G, 75, Televisión
 SONY , KD-75ZH8 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 361, G, 454, Televisión
 TOSHIBA , 55UA3A63DG ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 82, G, 82, Televisión
 SONY , KD-85ZH8 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 487, G, 697, Televisión
 TCL , 65P715X1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 75, G, 129, Televisión
 TCL , 50P715X1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 50, G, 85, Televisión
 TCL , 32S515KX1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 26, G, 41, Televisión
 TCL , 55P715X1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 57, G, 93, Televisión
 TCL , 32S618X1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 29, G, 45, Televisión
 TCL , 32S613X1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 29, G, 45, Televisión
 TCL , 50P715X2 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 57, G, 90, Televisión
 TCL , 43P715X1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 50, G, 74, Televisión
 TCL , 40S515KX1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 43, G, 63, Televisión
 acer , CB282K ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 33, G, 49, Monitor
 TCL , 75C815X1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 147, G, 231, Televisión
 TCL , 75P715X1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 140, G, 246, Televisión
 TCL , 75C811 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 147, G, 231, Televisión
 JVC , LT-43VF4000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 42, -, -, Televisión
 GRUNDIG , 32 GHB 6946 SXL000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 33, -, -, Televisión
 Panasonic , TX-65HXW944 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 95, G, 158, Televisión
 ViewSonic , VS17831 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 21, -, -, Monitor
 KEEP-OUT GAMING , XGM22V2 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png," 18,5", F, 19, Monitor
 Finlux , 40-FUE-7051 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 45, G, 75, Televisión
 Panasonic , TX-65HZC1505 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 138, G, 173, Televisión
 TOSHIBA , 43UA3A63DG ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 54, G, 54, Televisión
 Panasonic , TX-43HXT976 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 65, G, 115, Televisión
 ViewSonic , CDE7520 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 207, -, -, Señalización
 Panasonic , TX-65HZN1508 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 138, G, 173, Televisión
 Panasonic , TX-55HZF1507 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 105, G, 131, Televisión
 Panasonic , TX-55HZN1508 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 105, G, 131, Televisión
 Panasonic , TX-43HXX979 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 65, G, 115, Televisión
 JVC , LT-43VF5000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 42, G, 60, Televisión
 Panasonic , TX-50HXW804 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 63, G, 101, Televisión
 JVC , LT-32VF5000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, G, 45, Televisión
 Panasonic , TX-24GW334 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 22, -, -, Televisión
 JVC , LT-24VH5000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 22, G, 32, Televisión
 JVC , LT-65VU8000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 109, G, 149, Televisión
 Panasonic , TX-55HZ1500E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 105, G, 131, Televisión
 Panasonic , TX-65HZ1500E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 138, G, 173, Televisión
 Panasonic , TX-55HZC1505 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 105, G, 131, Televisión
 Panasonic , TX-43HXN978 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 65, G, 115, Televisión
 Panasonic , TX-49HXF977 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 68, G, 121, Televisión
 Panasonic , TX-49HXT976 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 68, G, 121, Televisión
" HP, Inc. ", HP P19b G4 HSD-0061-F ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png," 8,3", -, -, Monitor
 ViewSonic , VS16492 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png," 21,4", -, -, Monitor
 manta , 43LFA120D ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 42, -, -, Televisión
 JVC , LT-32VF5955 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, -, -, Televisión
 SONY , KD-65XH9288 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 143, G, 188, Televisión
 PHILIPS , 242B1H ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png," 16,2", -, -, Monitor
 PHILIPS , 278B1 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png," 27,7", -, -, Monitor
 Andersson , EM3271QHD ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png," 32,1", -, -, Monitor
 TOSHIBA , 58UA3A63DG ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 70, E, 70, Televisión
 Andersson , EM2771HB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png," 23,8", -, -, Monitor
 Panasonic , TX-65HXT886 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 95, G, 153, Televisión
 Andersson , EM2471HB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png," 18,9", -, -, Monitor
 Panasonic , TX-65HZF1507 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 138, G, 173, Televisión
 Panasonic , TX-65HZW1004 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 138, G, 173, Televisión
 TOSHIBA , 50UA3A63DG ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 71, G, 71, Televisión
 Panasonic , TX-65HZT1506 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 138, G, 173, Televisión
 Panasonic , TX-55HXW944 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 85, G, 130, Televisión
 PHILIPS , 278M1R ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 31, G, 35, Monitor
 TOSHIBA , 50UL2063DB ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 71, G, 98, Televisión
" HP, Inc. ", HP OMEN 27i(HSD-0048-L) ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 64, -, -, Monitor
 Turbo-X , TXV-AU4380SMT ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 54, G, 54, Televisión
 AOC , 27P2Q ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png," 17,6", -, -, Monitor
 ASUS , VG279Q1A ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png," 21,4", -, -, Monitor
 Panasonic , TX-65HX900E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 83, G, 148, Televisión
 HITACHI , 58HAL7250 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 70, E, 70, Televisión
 HKC , P13H6 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 13, -, -, Televisión
 Panasonic , TX-65HX800E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 95, G, 153, Televisión
 Panasonic , TX-55HX900E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 74, G, 125, Televisión
 Panasonic , TX-50HX800E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 63, G, 101, Televisión
 Panasonic , TX-40HX820E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 48, G, 71, Televisión
 Panasonic , TX-43HX940E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 65, G, 115, Televisión
 HITACHI , 65HAL7250 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 109, G, 109, Televisión
 HITACHI , 55HAL7250 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 82, G, 82, Televisión
 Panasonic , TX-55HX940E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 85, G, 130, Televisión
 Panasonic , TX-40HX830E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 48, G, 71, Televisión
 Panasonic , TX-55HZ1000E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 105, G, 131, Televisión
 HITACHI , 43HAL7250 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 54, G, 54, Televisión
 Panasonic , TX-65HZ1000E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 138, G, 173, Televisión
 HITACHI , 50HAL7250 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 71, G, 71, Televisión
 LG Electronics , 55UT662H2ZC ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 90, G, 106, Televisión
 ASUS , MB14AC ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png, 5, -, -, Monitor
 Toshiba , 43LA3B63DA ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 42, E, 42, Televisión
 UNITED , LED40HS61 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 45, -, -, Televisión
 acer , CB342CK ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png," 29,3", G," 37,1", Monitor
 PROCASTER , LE-39F554H ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 43, -, -, Televisión
 Panasonic , TX-58HXT886 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 85, G, 136, Televisión
 JVC , LT-32VH3000 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, G, 45, Televisión
 HITACHI , 32HAK2250 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, F, 32, Televisión
 Prosonic , 43UAND8009 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 54, G, 54, Televisión
 JVC , LT-50K800 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 71, G, 98, Televisión
 JVC , LT-55K800(B) ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 82, G, 123, Televisión
 ASUS , VG27WQ1B ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png," 32,1", G, 51, Monitor
 Prosonic , 55UAND8009 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 82, G, 82, Televisión
 JTC , GU0D-SG75U5568J ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png, 195, -, -, Televisión
 Toshiba , 43LA2B63DA ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 42, E, 42, Televisión
 Telefunken , XF43J511-W ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 42, -, -, Televisión
 ViewSonic , VS16422 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png, 15, -, -, Monitor
 Telefunken , XF32J511 ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 32, -, -, Televisión
 ASUS , VG249Q1R ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png," 17,8", -, -, Monitor
 AOC , C27G2ZE/BK ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 26, -, -, Monitor
 Panasonic , TX-65HX820E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 95, G, 153, Televisión
 Panasonic , TX-65HX810E ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png, 95, G, 153, Televisión
