Type,Title,eclrow,Content,eclrow2,Content3,eclrow5,Image
 Thermic Energy RZ GmbH , 380225 ,Standing loss, 58,Storage volume, 199, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380228w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380234 ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380240w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380280 ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380281 ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380281w ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380282w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380283 ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380267w ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380320 ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380320w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380323 ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380268w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380296 ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 400011 ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 400016w ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 400021w ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 401011 ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 400026 ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 400031 ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 EDS 300 weiß B , 400043w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 400047w ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISRS200WS ,Standing loss, 58,Storage volume, 199, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISHWPS400WS ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISHWPS400SI ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISHWPSS300WS ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISHWPSS400SI ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISHWPSS500WS ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISRS300SI ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISSS400WS ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISPS5001W ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISPS5002W ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISSS200SI ,Standing loss, 58,Storage volume, 199, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 330882w ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 330832w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 330632w ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 330812 ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 330812w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 330817 ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 330822 ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 600156w ,Standing loss, 52,Storage volume, 152, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380201 ,Standing loss, 49,Storage volume, 116, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380203 ,Standing loss, 52,Storage volume, 152, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380203w ,Standing loss, 52,Storage volume, 152, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380208 ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380214 ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380225w ,Standing loss, 58,Storage volume, 199, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380228 ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380248w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380254w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 381102w ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 381104 ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 381104w ,Standing loss, 83,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380268 ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380274 ,Standing loss, 76,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 380293w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 401011w ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 401026 ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISRS150SI ,Standing loss, 52,Storage volume, 152, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH  , ISRS300WS ,Standing loss, 69,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen.png
 Thermic Energy RZ GmbH , 330874 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330837w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381254 ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381255 ,Standing loss, 106,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381260w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330863 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330863w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330874w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330887 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330835w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 600098 ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330837 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330828w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380210 ,Standing loss, 104,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380227 ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380233w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381251w ,Standing loss, 70,Storage volume, 116, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381258w ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381260 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 100379w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330887w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330834 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 500607 ,Standing loss, 84,Storage volume, 199, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 500607w ,Standing loss, 84,Storage volume, 199, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 600098w ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330838w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330827w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380207 ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380210w ,Standing loss, 104,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380230 ,Standing loss, 104,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380292 ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380295w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381251 ,Standing loss, 70,Storage volume, 116, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH  , 381253w ,Standing loss, 84,Storage volume, 199, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381254w ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381256 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381022 ,Standing loss, 84,Storage volume, 199, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381259 ,Standing loss, 106,Storage volume, 391, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330873w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 100379 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 600191 ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330835 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330836w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330838 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330827 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380207w ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380213 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380213w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 380227w ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381043 ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381043w ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381252 ,Standing loss, 77,Storage volume, 152, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381256w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381022w ,Standing loss, 84,Storage volume, 199, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 381258 ,Standing loss, 95,Storage volume, 291, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330873 ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
 Thermic Energy RZ GmbH , 330834w ,Standing loss, 115,Storage volume, 493, Liters ,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen.png
